floor,floors_count,rooms_count,total_meters,price,underground,price_per_meter
2,32,2,46.23,9153500,False,197999
6,19,2,62.2,9500000,True,152733
9,16,2,71.0,9700000,True,136620
16,19,2,50.0,9799000,True,195980
7,24,2,62.77,9820000,False,156444
2,5,2,43.2,10200000,True,236111
5,7,2,32.0,10340000,False,323125
12,13,1,38.89,10300000,True,264850
6,19,1,40.7,10600000,True,260442
4,10,2,60.0,10600000,True,176667
11,17,2,54.3,10600000,True,195212
5,7,2,37.0,10800000,False,291892
4,8,1,37.6,11500000,True,305851
9,10,2,67.3,12399999,True,184250
10,19,2,66.2,12990000,True,196224
6,7,1,38.0,13270000,False,349211
2,3,1,20.0,13500000,False,675000
2,3,1,37.0,13700000,False,370270
8,9,2,42.0,13900000,True,330952
8,9,2,51.5,14000000,True,271845
2,12,1,37.7,14048942,True,372651
3,9,1,34.37,14442768,True,420214
7,12,1,40.0,15500000,False,387500
7,10,2,52.0,16000000,False,307692
3,4,2,48.0,16600000,False,345833
14,25,1,61.3,20299000,True,331142
7,10,2,62.0,20646000,True,333000
1,5,2,75.0,22540000,False,300533
6,7,2,63.39,24088200,True,380000
2,9,2,88.3,25607000,True,290000
2,2,2,43.0,25900000,False,602326
3,7,2,68.1,26500000,True,389134
10,14,2,44.0,29000000,False,659091
2,5,2,65.5,29000000,False,442748
8,10,2,76.7,35000000,True,456323
4,12,1,32.2,3249000,True,100901
2,5,2,45.0,3400000,False,75556
5,5,2,48.3,3400000,False,70393
5,5,1,31.4,4299000,True,136911
4,5,2,65.5,8300000,False,126718
9,16,2,68.5,10069500,False,147000
4,8,2,64.68,11000000,False,170068
3,9,2,92.39,23097500,False,250000
13,13,2,53.0,2623500,False,49500
1,5,2,39.5,2860000,False,72405
1,12,1,17.2,2990000,False,173837
3,3,1,28.8,3490000,False,121181
1,17,2,43.2,3628800,False,84000
3,9,1,38.0,3700000,False,97368
6,14,1,40.0,3850000,False,96250
5,18,1,34.0,3900000,False,114706
9,9,1,37.0,3990000,False,107838
5,16,1,42.0,4000000,False,95238
4,10,1,39.0,4050000,False,103846
1,3,2,44.2,4050000,False,91629
3,10,1,34.3,4199000,True,122420
6,9,1,35.0,4200000,True,120000
2,5,2,46.0,4549000,False,98891
1,3,2,41.07,4500000,False,109569
6,9,1,32.0,4595200,False,143600
9,22,1,33.4,4700000,False,140719
9,16,1,37.5,4800000,False,128000
24,26,1,33.4,4843000,False,145000
8,32,1,23.03,4870800,False,211498
9,9,2,54.3,4887000,False,90000
17,18,2,53.06,4886826,False,92100
10,14,2,45.4,4999000,False,110110
9,18,1,42.0,5040000,False,120000
7,9,1,30.2,5200000,True,172185
9,9,2,48.5,5275000,False,108763
7,14,1,48.0,5250000,False,109375
7,9,1,41.0,5300000,False,129268
23,24,2,42.38,5382260,False,127000
3,5,2,45.2,5350000,False,118363
16,17,2,42.9,5400000,False,125874
5,16,1,33.4,5400000,True,161677
7,17,2,57.0,5525000,False,96930
6,9,1,36.72,5571760,True,151736
15,18,2,51.0,5620000,False,110196
7,23,1,40.6,5684000,False,140000
8,17,2,60.0,5705000,False,95083
9,17,1,40.4,5700000,False,141089
5,5,1,35.7,5750000,True,161064
2,3,1,36.0,5800000,False,161111
15,23,1,34.1,5890000,True,172727
1,17,1,32.0,5900000,False,184375
17,17,2,52.0,5950000,False,114423
2,25,2,47.56,5970000,False,125526
7,7,2,43.3,5900000,False,136259
7,7,2,40.1,6100000,False,152120
12,14,2,57.2,6100000,False,106643
1,17,2,59.3,6175000,False,104132
11,26,1,46.0,6250000,True,135870
6,17,1,63.0,6300000,False,100000
1,5,2,44.8,6300000,True,140625
3,16,1,48.7,6331000,False,130000
16,25,2,40.82,6370000,False,156051
13,20,1,50.9,6362500,False,125000
5,9,2,54.4,6400000,False,117647
5,5,2,41.9,6400000,True,152745
1,5,1,31.8,6400000,True,201258
9,9,1,39.0,6400000,False,164103
13,16,2,49.76,6543440,False,131500
15,16,2,57.0,6630000,False,116316
3,5,2,46.0,6750000,True,146739
9,20,2,60.1,6984000,False,116206
3,25,1,38.4,6980000,True,181771
10,10,2,59.9,6980000,False,116528
12,17,2,48.8,6970000,False,142828
12,21,2,53.92,7100000,False,131677
10,24,1,31.0,7199000,True,232226
4,11,1,33.2,7200000,True,216867
5,17,2,48.0,7290000,False,151875
3,4,1,31.3,7400000,True,236422
5,5,1,31.4,7350000,True,234076
5,9,2,45.6,7450000,True,163377
4,4,1,29.0,7605000,True,262241
9,17,2,65.0,7700000,False,118462
5,5,2,44.01,7890000,True,179277
1,4,1,36.2,7900000,True,218232
4,18,2,56.6,8250000,False,145760
6,22,2,56.2,8400000,False,149466
3,3,2,55.9,8499000,False,152039
3,5,2,48.4,9000000,False,185950
32,33,1,31.28,9218800,False,294719
2,6,1,60.8,9300000,True,152961
4,9,2,45.9,9990000,True,217647
7,11,2,43.2,10290000,True,238194
2,2,2,40.0,10500000,False,262500
7,9,2,65.9,10500000,False,159332
1,10,1,50.7,11407500,False,225000
2,5,2,57.1,11495000,True,201313
5,12,1,28.18,11711334,False,415590
3,9,1,48.8,12200000,False,250000
7,12,1,39.1,12500000,True,319693
5,8,2,53.0,12700000,False,239623
16,25,2,47.0,12890000,True,274255
1,6,2,65.27,12858190,False,197000
2,11,1,37.6,12923120,True,343700
1,3,2,65.0,13000000,False,200000
7,8,1,37.8,13000000,True,343915
3,17,1,38.7,13400000,True,346253
9,9,2,51.0,13750000,True,269608
4,19,1,36.8,13800000,True,375000
11,14,1,47.7,13800000,True,289308
8,13,2,51.56,13999999,True,271528
8,13,2,51.56,14000000,True,271528
7,9,1,32.0,13950000,True,435938
10,17,2,69.1,14497000,True,209797
4,9,2,50.3,14587000,False,290000
5,5,1,23.1,14784000,False,640000
7,23,1,38.5,15000000,True,389610
13,14,2,51.12,15150000,True,296362
23,27,1,38.4,15300000,True,398438
19,33,1,31.7,16900000,True,533123
1,12,2,47.95,17214050,False,359000
7,10,2,80.5,17307500,False,215000
3,8,1,27.34,17224200,False,630000
13,24,1,36.8,17750000,True,482337
4,12,1,47.7,18216375,False,381895
9,12,2,65.0,18350000,True,282308
12,12,2,43.9,18999000,True,432779
4,4,2,71.6,20200000,True,282123
17,26,1,38.6,20460000,True,530052
35,41,1,42.1,22890000,True,543705
12,25,2,61.0,23000000,True,377049
4,11,1,44.1,23593500,False,535000
2,8,2,45.01,23855300,False,530000
6,53,2,54.3,24500000,True,451197
1,9,2,66.0,25500000,False,386364
14,27,2,42.0,26900000,True,640476
8,13,2,40.74,27500000,True,675012
9,14,2,67.0,27770000,True,414478
16,16,2,60.0,29624713,True,493745
2,9,2,54.55,32184500,False,590000
31,52,2,78.0,32900000,True,421795
22,56,2,71.0,33400000,True,470423
4,15,2,66.3,34000000,True,512821
40,41,1,45.52,35278000,True,775000
39,41,2,57.0,39000000,True,684211
3,5,2,160.69,40172500,False,250000
3,11,2,75.5,40392500,False,535000
39,41,2,65.69,48446375,True,737500
17,78,2,92.0,73000000,True,793478
1,3,1,34.7,1400000,False,40346
2,5,2,47.0,2330000,False,49574
5,5,2,44.7,2850000,False,63758
1,17,1,36.5,3175500,False,87000
2,21,1,25.08,3401800,False,135638
2,5,2,44.0,3550000,False,80682
4,16,1,35.4,3575400,False,101000
1,16,1,41.7,3753000,False,90000
4,5,2,45.3,3750000,False,82781
1,24,1,33.4,3941200,False,118000
4,5,2,48.0,4270000,False,88958
8,9,2,52.4,4430000,False,84542
2,16,1,44.0,4488000,False,102000
6,17,2,38.54,4980000,False,129216
5,9,2,43.5,5100000,False,117241
2,16,2,56.9,5462400,False,96000
3,17,2,56.3,5550000,False,98579
7,23,1,43.3,5758900,False,133000
10,15,2,39.2,5919200,False,151000
17,18,2,57.91,6183000,False,106769
2,25,2,44.72,6236194,False,139450
2,19,1,48.44,6532863,False,134865
20,20,2,60.2,6732000,False,111827
10,10,2,60.07,6667770,False,111000
5,20,2,60.1,6903000,False,114859
2,16,2,59.3,7116000,False,120000
6,10,2,59.1,7100000,False,120135
18,20,2,52.3,7200000,False,137667
2,17,2,70.1,7440000,False,106134
5,5,2,61.1,7350000,False,120295
2,8,2,47.4,7500000,False,158228
11,12,2,52.4,7500000,False,143130
7,24,2,67.8,7661400,False,113000
4,5,2,63.5,8200000,True,129134
6,15,2,44.9,8306500,False,185000
13,24,2,72.7,8651300,False,119000
8,13,2,62.2,9000000,False,144695
2,5,2,64.22,9600000,False,149486
8,19,2,62.59,10208429,False,163100
16,17,1,46.3,10900000,False,235421
2,25,1,31.32,3288600,False,105000
4,6,1,36.6,3600000,False,98361
4,5,2,45.0,4040000,False,89778
16,17,1,35.03,4203600,False,120000
3,4,1,29.9,4300000,True,143813
9,11,1,32.0,4400000,False,137500
3,16,1,25.93,4537750,False,175000
1,8,1,42.78,4792445,False,112025
1,33,1,35.71,5070820,False,142000
16,16,2,47.47,5259676,False,110800
1,5,1,44.2,5345600,False,120941
2,5,1,30.0,5300000,False,176667
24,25,2,33.4,5392997,False,161467
8,22,1,41.26,5500000,False,133301
10,13,1,35.24,5600000,False,158910
1,12,1,38.08,5750080,False,151000
9,16,1,37.4,5946600,False,159000
25,25,2,39.2,6138720,False,156600
18,26,1,41.61,6199890,False,149000
6,30,1,45.03,6169110,False,137000
17,17,2,70.85,6589050,False,93000
1,16,1,38.27,6919199,False,180800
2,17,1,40.0,7500000,False,187500
9,16,2,47.28,7564800,False,160000
7,16,1,45.3,7665000,False,169205
5,5,1,30.0,7850000,False,261667
1,5,2,65.1,7897463,False,121313
6,19,1,18.0,7900000,False,438889
5,9,2,53.11,8174490,True,153916
12,14,1,34.1,8282207,True,242880
4,9,2,51.6,8490000,True,164535
6,30,2,62.99,8440660,False,134000
16,19,2,51.0,8500000,False,166667
1,10,1,41.54,8723400,False,210000
2,4,1,42.5,8990000,False,211529
1,15,1,40.2,9246000,False,230000
12,12,2,51.0,9400000,True,184314
3,10,2,54.4,9500000,False,174632
22,24,2,63.7,9937200,False,156000
22,25,2,57.2,10300000,True,180070
10,14,1,52.0,10500000,True,201923
14,15,2,51.74,10839999,False,209509
2,25,2,61.4,12709800,True,207000
17,17,2,70.5,13190000,True,187092
6,7,2,68.0,13500000,False,198529
5,6,1,30.0,13500000,False,450000
6,9,1,37.42,13845400,True,370000
9,19,2,45.0,14500000,False,322222
7,8,1,42.19,15610300,True,370000
8,18,2,56.0,17100000,False,305357
8,9,1,43.7,18135500,True,415000
5,12,2,46.0,18550000,False,403261
4,23,2,62.03,18609000,False,300000
8,12,2,57.1,18700000,True,327496
4,25,1,141.9,19154000,False,134982
7,11,2,60.2,21672000,True,360000
7,12,2,75.0,22000000,False,293333
9,11,2,60.4,22348000,True,370000
6,8,2,110.2,23000000,True,208711
7,9,1,47.0,25500000,True,542553
1,8,2,71.4,26418000,True,370000
7,9,1,30.0,27000000,False,900000
5,6,1,47.0,29000000,False,617021
4,8,2,63.21,29131150,True,460863
9,16,2,62.2,30950000,True,497588
7,8,2,59.0,31860000,True,540000
3,16,2,70.0,35800000,False,511429
2,2,2,38.8,2850000,False,73454
1,4,1,37.4,3090000,False,82620
4,9,2,41.2,3250000,False,78883
5,10,1,36.5,3650000,False,100000
9,9,2,50.2,3650000,False,72709
1,16,1,26.7,3650200,False,136712
3,9,2,52.0,3700000,False,71154
3,10,1,42.2,3750000,False,88863
2,5,1,32.4,3800000,False,117284
19,21,1,45.7,3890000,False,85120
1,9,2,54.5,3900000,False,71560
1,5,1,30.8,4000000,False,129870
3,5,2,44.2,4100000,False,92760
1,9,1,48.0,4120000,False,85833
6,9,1,35.3,4300000,False,121813
16,17,1,25.5,4307800,False,168933
7,16,1,40.0,4500000,False,112500
2,9,2,50.7,4595000,False,90631
7,15,1,29.4,4645200,False,158000
4,9,1,37.7,4800000,True,127321
17,18,2,58.0,4850000,False,83621
14,17,1,39.8,4850000,False,121859
16,16,1,45.33,4850000,False,106993
1,8,2,58.0,4936770,False,85117
10,16,1,46.76,5143600,False,110000
3,8,1,38.0,5198400,False,136800
22,24,2,37.8,5292000,False,140000
2,17,2,58.52,5266800,False,90000
3,9,2,51.8,5250000,False,101351
3,5,2,44.3,5350000,False,120767
1,5,1,37.2,5780000,False,155376
4,5,2,43.8,5850000,False,133562
9,17,1,40.9,5988000,False,146406
6,10,2,60.4,6090000,False,100828
12,17,2,62.79,6300000,False,100334
1,5,2,42.0,6350000,False,151190
8,20,2,61.0,6356970,False,104213
1,2,1,30.0,6600000,False,220000
19,23,2,65.61,6702220,False,102152
12,16,1,41.7,6800000,False,163070
5,5,2,60.0,6900000,False,115000
1,5,2,56.4,6950000,False,123227
4,20,2,55.0,7011000,False,127473
7,16,1,32.3,7110000,False,220124
10,16,1,42.6,7200000,False,169014
4,4,2,51.3,7250000,False,141326
1,15,1,36.0,7390000,False,205278
5,10,1,37.0,7400000,False,200000
4,9,2,49.1,7700000,False,156823
3,9,1,44.1,7717500,False,175000
18,19,2,51.1,8400000,False,164384
7,28,2,54.4,8750000,True,160846
5,9,2,57.4,8897000,False,155000
4,9,2,58.8,9114000,False,155000
14,18,2,73.5,9800000,False,133333
8,10,2,56.1,10500000,False,187166
7,10,2,71.9,11000000,True,152990
1,4,1,37.7,14100000,False,374005
17,17,2,51.2,14550000,True,284180
2,23,1,55.0,15500000,True,281818
2,27,1,45.7,21798900,True,477000
2,2,1,34.5,6400000,True,185507
9,14,1,38.5,7000000,True,181818
3,49,1,39.37,19037954,True,483565
1,5,1,31.3,8400000,True,268371
2,16,1,45.0,23274675,True,517215
75,95,1,57.0,47000000,True,824561
2,9,1,31.8,11990000,True,377044
4,5,1,14.4,3450000,True,239583
20,49,1,40.62,18197760,True,448000
4,12,1,42.7,18500000,True,433255
5,12,1,33.5,14500000,True,432836
7,13,1,45.3,27171760,True,599818
2,44,1,31.61,14381127,True,454955
11,47,1,41.11,19496106,True,474242
6,8,1,47.2,32150000,False,681144
4,6,1,47.0,27566910,True,586530
11,43,1,40.45,21262138,True,525640
7,43,1,37.36,20231748,True,541535
21,23,1,41.3,11180811,True,270722
24,27,1,39.4,22115220,True,561300
3,22,1,51.7,31537000,True,610000
3,3,1,31.3,11800000,True,376997
19,23,1,25.8,10151268,True,393460
16,16,1,40.0,12300000,True,307500
8,17,1,42.7,22358318,True,523614
7,17,1,42.9,21300000,True,496503
5,5,1,30.7,14500000,True,472313
10,12,1,34.4,19372498,True,563154
6,6,1,152.3,110000000,True,722259
8,16,1,48.4,15000000,True,309917
2,24,1,32.6,16906360,True,518600
3,23,1,38.0,16850000,True,443421
12,41,1,36.52,26440480,True,724000
4,18,1,38.2,18000000,True,471204
22,29,1,34.6,19958664,True,576840
22,22,1,38.3,18600000,True,485640
1,27,1,37.2,19600000,True,526882
7,40,1,43.4,20800000,True,479263
12,26,1,41.3,21200000,True,513317
16,32,1,40.8,14263884,True,349605
15,20,1,50.0,26000000,True,520000
5,17,1,50.2,34900000,True,695219
3,45,1,37.7,26390000,True,700000
2,12,1,40.7,13952164,True,342805
5,5,1,29.5,9800000,True,332203
2,23,1,19.9,7730647,True,388475
8,9,1,31.2,13150000,True,421474
3,8,1,33.0,11500000,True,348485
2,18,1,34.8,15834000,True,455000
6,14,1,40.0,20990000,True,524750
14,30,1,41.5,16752273,True,403669
5,20,1,38.1,21000000,True,551181
2,28,1,37.44,12475981,True,333226
3,14,1,40.2,23500000,True,584577
7,28,1,27.8,8673600,True,312000
8,16,1,44.7,21300000,True,476510
19,21,1,30.5,9700000,True,318033
6,36,1,35.7,10638600,True,298000
2,13,1,40.0,24000000,True,600000
18,33,1,42.1,14999000,True,356271
12,17,1,31.1,8170000,True,262701
2,16,1,37.5,20328519,True,542094
9,16,1,42.1,20200000,True,479810
5,6,1,30.0,8000000,True,266667
2,33,1,35.8,12542530,True,350350
22,44,1,33.4,14884643,True,445648
3,14,1,37.8,13600000,True,359788
13,14,1,108.0,27594000,True,255500
4,5,1,33.0,9600000,True,290909
6,14,1,38.94,11590894,True,297660
2,10,1,43.9,22414462,True,510580
10,30,1,43.0,20000000,True,465116
15,18,1,24.0,9350000,True,389583
9,30,1,30.3,10492118,True,346275
22,34,1,39.5,18100000,True,458228
7,31,1,33.0,11190000,True,339091
9,16,1,42.4,18500000,True,436321
5,17,1,33.7,8500000,True,252226
14,17,1,37.7,12500000,True,331565
15,23,1,36.8,14500000,True,394022
6,17,1,37.5,11200000,True,298667
15,17,1,41.7,15300000,True,366906
11,27,1,41.4,16490000,True,398309
3,25,1,40.1,14900000,True,371571
6,9,1,31.1,12300000,True,395498
4,17,1,36.5,12000000,True,328767
1,8,1,30.0,12400000,True,413333
9,17,1,39.7,8400000,True,211587
9,23,1,36.8,12250000,True,332880
13,21,1,42.0,16400000,True,390476
11,26,1,35.0,12950000,True,370000
7,17,1,45.31,21723057,True,479432
2,17,1,46.18,21808461,True,472249
4,17,1,35.6,12000000,True,337079
1,9,1,36.2,9700000,True,267956
7,34,1,48.0,30120000,True,627500
17,17,1,39.0,14000000,True,358974
15,16,1,36.5,8990000,True,246301
6,9,1,31.6,8999999,True,284810
2,9,1,32.9,8900000,True,270517
7,14,1,39.6,9000000,True,227273
9,9,1,35.9,9072500,True,252716
9,9,1,36.5,9215000,True,252466
7,9,1,36.3,9215000,True,253857
7,9,1,36.9,9215000,True,249729
3,12,1,34.7,9300000,True,268012
2,9,1,32.4,9300000,True,287037
3,22,1,38.5,9250000,True,240260
9,9,1,32.0,9300000,True,290625
3,9,1,32.6,9500000,True,291411
2,18,1,32.5,9500000,True,292308
8,9,1,34.0,9499000,True,279382
12,12,1,39.0,9600000,True,246154
12,12,1,36.5,9650000,True,264384
4,16,1,38.2,9700000,True,253927
4,5,1,30.9,9900000,True,320388
1,14,1,37.2,9900000,True,266129
8,14,1,38.6,9899000,True,256451
4,9,1,31.8,9890000,True,311006
3,4,1,31.8,9900000,True,311321
3,9,1,32.6,10000000,True,306748
6,12,1,32.6,10000000,True,306748
7,9,1,39.0,10000000,True,256410
1,14,1,54.7,9950000,True,181901
10,16,1,37.8,10000000,True,264550
6,16,1,36.2,9990000,True,275967
3,8,1,25.9,9990000,True,385714
16,25,1,32.2,10000000,True,310559
2,4,1,20.5,10000000,True,487805
14,22,1,35.0,10000000,True,285714
9,18,1,38.8,10100000,True,260309
1,9,1,34.2,10100000,True,295322
5,9,1,31.9,10100000,True,316614
5,8,1,38.5,10050000,True,261039
2,25,1,33.5,10200000,True,304478
10,12,1,38.7,10199999,True,263566
4,15,1,19.0,10300000,True,542105
1,12,1,35.4,10300000,True,290960
17,17,1,37.9,10400000,True,274406
7,17,1,37.9,10399999,True,274406
7,24,1,40.0,10500000,True,262500
7,9,1,31.8,10500000,True,330189
2,12,1,36.1,10500000,True,290859
5,12,1,36.0,10500000,True,291667
1,21,1,28.0,10600000,True,378571
3,12,1,35.0,10990000,True,314000
3,17,1,38.6,10900000,True,282383
2,14,1,38.7,10999999,True,284238
6,9,1,31.8,11000000,True,345912
3,5,1,31.7,11000000,True,347003
6,9,1,33.0,11000000,True,333333
5,13,1,40.7,11350000,True,278870
12,12,1,34.3,11300000,True,329446
8,12,1,44.0,11400000,True,259091
17,17,1,40.0,11300000,True,282500
2,5,1,37.8,11300000,True,298942
29,35,1,33.0,11499000,True,348455
5,5,1,36.6,11450000,True,312842
7,22,1,38.6,11550000,True,299223
9,24,1,32.0,11650000,True,364062
7,17,1,37.9,11700000,True,308707
2,9,1,31.8,11850000,True,372642
10,14,1,42.2,11990000,True,284123
14,14,1,42.0,11950000,True,284524
4,8,1,32.8,12000000,True,365854
22,33,1,36.2,12300000,True,339779
2,9,1,33.0,12500000,True,378788
4,33,1,34.4,12500000,True,363372
7,12,1,31.9,12600000,True,394984
39,43,1,26.5,12500000,True,471698
10,22,1,38.2,12600000,True,329843
9,9,1,32.6,12700000,True,389571
14,45,1,41.3,12800000,True,309927
3,5,1,53.0,12900000,True,243396
21,68,1,33.5,13100000,True,391045
9,10,1,32.3,13000000,True,402477
10,19,1,47.0,13000000,True,276596
6,18,1,42.0,13000000,True,309524
10,30,1,31.7,13350000,True,421136
19,24,1,37.8,13390000,True,354233
6,8,1,30.0,13350000,True,445000
6,14,1,38.6,13500000,True,349741
2,14,1,27.6,13700000,True,496377
2,14,1,38.8,13900000,True,358247
2,23,1,46.0,13999000,True,304326
25,25,1,33.2,13999999,True,421687
17,40,1,40.0,21500000,True,537500
1,5,1,15.0,4950000,True,330000
1,16,1,37.5,13000000,True,346667
2,46,1,34.8,16375836,True,470570
3,17,1,38.0,13900000,True,365789
7,35,1,39.22,18847239,True,480552
17,25,1,36.8,9700000,True,263587
2,12,1,38.7,15000000,True,387597
6,14,1,27.0,14000000,True,518519
3,12,1,39.0,14000000,True,358974
11,33,1,31.7,14600000,True,460568
8,14,1,26.9,14700000,True,546468
3,33,1,37.6,15000000,True,398936
20,20,1,38.1,14990000,True,393438
4,8,1,43.1,15000000,True,348028
3,6,1,34.7,15200000,True,438040
26,31,1,39.4,15380000,True,390355
14,14,1,33.0,15500000,True,469697
22,25,1,38.0,15500000,True,407895
7,7,1,43.0,15500000,True,360465
4,28,1,32.8,15800000,True,481707
12,28,1,44.2,16300000,True,368778
9,29,1,37.5,16500000,True,440000
13,30,1,36.5,16400690,True,449334
13,22,1,40.0,16500000,True,412500
12,17,1,39.9,16590000,True,415789
10,30,1,42.0,16600000,True,395238
20,26,1,38.5,16900000,True,438961
12,21,1,35.5,17000000,True,478873
5,7,1,52.7,17000000,True,322581
35,62,1,31.0,17000000,True,548387
12,17,1,40.0,17500000,True,437500
10,42,1,43.0,17450000,True,405814
13,32,1,41.0,17790000,True,433902
2,24,1,52.3,17990000,True,343977
5,8,1,39.0,18000000,True,461538
7,24,1,49.0,18000000,True,367347
1,9,1,35.4,18204388,True,514248
2,28,1,46.3,18400000,True,397408
10,13,1,42.4,18500000,True,436321
18,28,1,38.7,18730800,True,484000
2,10,1,35.6,19000000,True,533708
14,32,1,33.4,18999000,True,568832
10,20,1,36.1,19000000,True,526316
4,46,1,39.7,19000000,True,478589
12,13,1,47.0,19000000,True,404255
13,19,1,50.0,19100000,True,382000
13,33,1,35.2,19199000,True,545426
11,27,1,36.3,19500000,True,537190
17,25,1,50.0,19500000,True,390000
5,10,1,46.3,19500000,True,421166
7,21,1,47.5,19999000,True,421032
2,8,1,42.2,20000000,True,473934
15,27,1,36.3,20000000,True,550964
12,29,1,36.0,20000000,True,555556
